"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pkp3",29.0758403615186,-3.48167893274565,0.905180627732793,-3.84639134563255,0.000119870251343487,0.00819627113829107
"Mgat4b",48.5723562633849,-1.2379942125811,0.322249353427659,-3.84172752997941,0.000122171412518586,0.00831402517703498
"Enpp1",17.2417496116157,-1.75619408879407,0.457317396133542,-3.84020836216177,0.000122929929997819,0.0083261833247108
"Itgb6",8.93525808151771,-4.77356684282758,1.2438306602919,-3.83779480215362,0.000124144151978107,0.00833871845110867
"Bbs2",18.3400275341839,1.19732274912234,0.312003233239401,3.83753314570183,0.000124276464136587,0.00833871845110867
"Lonp2",48.8555458039966,0.765796147263931,0.199733153081018,3.83409632027037,0.000126026754241139,0.00841682867045822
"Trim15",12.1354223954673,-6.67143873829816,1.74355887688574,-3.82633407264935,0.00013006574946764,0.00864636155836035
"Mapk1ip1",23.8021121628584,1.31266311803664,0.343573289155233,3.82062040173196,0.000133116400648122,0.00877356035781266
"Maz",149.372480113062,1.02366023293398,0.267941384157096,3.82046333064326,0.000133201208858776,0.00877356035781266
"Zfr2",8.85233185602674,2.17050411793687,0.568413948094868,3.8185271934506,0.000134250787585156,0.00880231533760389
"Abi1",70.3468155264134,-0.891529658019243,0.233832879253064,-3.81267878523786,0.000137468722063677,0.0089723335459652
"Glrx5",49.4373320131986,-0.914348495827253,0.240023798974581,-3.80940764929765,0.000139300124553038,0.00905072619211346
"Wnt7b",15.2271502534525,-4.0189925175689,1.05594363968152,-3.80606726205676,0.000141193998951832,0.00911750817590442
"Ccdc12",111.220071107755,-0.917219806391568,0.241039512523723,-3.80526743017411,0.000141651058584668,0.00911750817590442
"Tgfb1",32.2769028507639,-1.13778765547286,0.299083083537441,-3.80425279161742,0.000142232873556835,0.00911750817590442
"Il10",5.55340967354922,-4.51262772401742,1.18779984385575,-3.79914827179035,0.000145194212326732,0.00923479119457899
"Rab3a",19.6306704917793,1.60723942621092,0.423146622276547,3.79830380676065,0.000145689682863594,0.00923479119457899
"BC025446",5.49559305317703,-5.51254084998553,1.45151669403685,-3.79777984823203,0.000145997903462106,0.00923479119457899
"Gprasp1",43.6453724140143,1.49067835886053,0.392624735895104,3.79670006135016,0.000146635029762798,0.00923479119457899
"Fam134a",73.704429770773,0.775798927408699,0.204851865709935,3.78712160965724,0.000152402520684382,0.00951550257673478
"Scoc",50.1345172713819,1.17770308136825,0.311118334466303,3.7853863012879,0.000153469990536353,0.00951550257673478
"Col1a1",114.303666267821,-3.42007038256079,0.903598418262953,-3.78494507453369,0.000153742529970791,0.00951550257673478
"Zfp866",20.871598045111,1.06281532233999,0.280800788951519,3.78494421724539,0.000153743059948636,0.00951550257673478
"Pin4",121.95363596698,-0.74939561552764,0.198108418893114,-3.78275501725125,0.00015510205269866,0.00955841362532215
"Tcf7",5.90903615623498,-2.28523757847004,0.604530550562459,-3.78018542874936,0.000156711603012188,0.00961402636086317
"Frrs1",20.8369976615416,-1.37069465193359,0.362695994683816,-3.77918331612267,0.00015734356116741,0.00961402636086317
"Fgfbp1",8.41147335578847,-4.64369941616386,1.23026717021749,-3.77454550408178,0.000160299647298468,0.00975314676084198
"Lgals3",532.885709239111,-2.81777504710992,0.746810621123157,-3.77307843168079,0.000161245570004293,0.00976930438688458
"Als2cl",24.1150436633541,-2.24393860788263,0.595138204770678,-3.77044960295781,0.000162953708584667,0.00983131219145894
"Zdhhc2",11.0005699302046,2.17519287872358,0.577296090123668,3.76789816514712,0.000164627830288844,0.00986673320913301
"Fcf1",113.989300387959,-0.977678566120929,0.25951865202756,-3.76727668120403,0.00016503805977192,0.00986673320913301
"St14",62.6455648737302,-3.6335683078358,0.964726222309194,-3.76642432206144,0.000165602249697128,0.00986673320913301
"Cldn4",146.039165100849,-4.15211794909548,1.10341038291447,-3.76298611413134,0.000167896527497921,0.00996209189397786
"Dcxr",56.907553348737,-2.24689514443531,0.598488567403844,-3.75428248225694,0.000173838730036121,0.0102722235579781
"Ptk2b",19.3735337669155,-1.75096514921615,0.466627505876848,-3.7523830617869,0.000175161544013831,0.0103079697151418
"Tsnax",95.3466725981002,0.944733299900255,0.252287291209125,3.74467257297218,0.000180629186005177,0.0105573488811925
"4933431E20Rik",20.138979076427,1.62777832804913,0.434811043535941,3.74364531961246,0.000181369626497915,0.0105573488811925
"Ncf4",19.6409699036885,-2.02701732443463,0.541502593507039,-3.74331969733822,0.000181604928870711,0.0105573488811925
"Cep44",25.3935061929578,1.0236430601818,0.273840363122838,3.73810145629487,0.000185415127183252,0.01073082363399
"Zfp280b",11.6632753521393,1.39225368776264,0.372539619846269,3.73719629696612,0.000186083646832196,0.01073082363399
"Hirip3",67.6087149693149,1.2251548484824,0.328129281654504,3.73375653128208,0.000188644861552978,0.0107941217985092
"Sftpd",80.753151606062,-4.45503718302618,1.19319529233785,-3.73370328531665,0.000188684767144356,0.0107941217985092
"Uchl3",74.2633723921062,-1.10158598891641,0.295295561074562,-3.73045224556647,0.000191136370556597,0.0108909807334214
"Serpinb6b",45.9731517358523,-2.40073943620922,0.64536821560226,-3.71995301003295,0.000199259847114925,0.0112922494963424
"Mapkapk3",18.2828676474072,-2.70516828881458,0.727326658484013,-3.7193305886148,0.000199751470998744,0.0112922494963424
"Ikbke",13.8291939819533,-1.51599063529778,0.407948456360056,-3.71613278997131,0.000202295292762752,0.0113589499691233
"Clec4d",10.794625906826,-2.49436493536661,0.671275225804606,-3.71586026041228,0.000202513489246854,0.0113589499691233
"Ate1",30.2565457261018,1.29209331290634,0.348339548337252,3.70929261140162,0.000207839118829187,0.0116123031411218
"Kctd11",23.0675699015301,-2.56851159139176,0.693032337300916,-3.70619299150612,0.000210398000147837,0.0117097088531891
"Slc45a3",7.77719109835316,-3.1520026603132,0.85161170135591,-3.70122046854767,0.000214564942867727,0.0118955135700297
"Uqcrc1",98.7915981777082,-0.766360125234246,0.207159083264613,-3.69937978657369,0.000216126980810212,0.0119360281440532
"Cd40",11.3674549361053,-2.93219630284237,0.792833124777785,-3.69837764241271,0.000216981902376395,0.0119373300238416
"Cldn7",103.172158259982,-3.7847418895176,1.0237247404874,-3.69703079337094,0.000218135891177811,0.0119550124481763
"Tbc1d15",34.8522898005296,0.974774328988191,0.263849050540735,3.69443940385792,0.000220372437223646,0.0120316647380013
"Rtcb",137.139093471852,0.689331984100674,0.18670572401271,3.69207740012164,0.00022242974526533,0.0120470888589051
"Notch3",6.2963814916764,-2.39454086527157,0.648572938409504,-3.69201476574663,0.000222484544489599,0.0120470888589051
"Sox12",10.5391314563855,1.76598614298885,0.478549740537238,3.69028753626799,0.000224000711965301,0.0120470888589051
"Ehbp1l1",14.2123943701084,-1.90296702112142,0.515670656264861,-3.69027595036163,0.000224010914780114,0.0120470888589051
"Itgb2",19.8619039605958,-1.88695348061601,0.511589271495338,-3.68841487840546,0.000225655492416528,0.0120902508045109
"N4bp2",9.298097147108,1.58729510902904,0.430786946608743,3.68464068264973,0.000229025500610903,0.0121834893956235
"Epha1",9.05636412198225,-3.05844928669326,0.830070441891211,-3.68456595048122,0.000229092704005734,0.0121834893956235
"Gkap1",27.6965473140327,1.56141818907457,0.423970600590705,3.68284543055367,0.000230645020298884,0.0122207817212977
"9530068E07Rik",151.606437909332,-0.798529874358773,0.216915318870432,-3.6812977456689,0.000232049827094481,0.0122500127472414
"Creb3l1",18.0135951393276,-2.38190515099771,0.647829754807826,-3.67674552352769,0.000236228485135987,0.0123068201753469
"St7l",25.0578433655104,1.06177247859746,0.288814819442495,3.67630885647426,0.00023663300827935,0.0123068201753469
"Slc48a1",70.5785862399887,0.78608236420742,0.213843692980641,3.67596702643263,0.000236950129012875,0.0123068201753469
"Naf1",14.1983073866881,1.44207651422813,0.39229877250552,3.67596489027464,0.000236952112011086,0.0123068201753469
"Sh3yl1",14.2129018614822,-2.03191969212849,0.553021839839289,-3.67421238321975,0.000238584223630287,0.0123068201753469
"Specc1l",23.7284989940454,0.982518057107834,0.267545078295746,3.67234584678756,0.000240334126966025,0.0123068201753469
"Thy1",76.2501977830863,-3.27091333747144,0.890748993843409,-3.67209321602272,0.000240571894824078,0.0123068201753469
"Vsig1",8.83740254532809,-6.20854655990498,1.69075686446118,-3.67205166538452,0.000240611022060308,0.0123068201753469
"Slirp",152.706292183256,-0.872489108361416,0.237618325555056,-3.67180900851547,0.000240839645467824,0.0123068201753469
"Nap1l1",250.95178724963,0.69746615351799,0.190206039583384,3.66689803880927,0.000245510631677569,0.012501018298788
"Ric8b",16.5864888512254,1.37083995393264,0.373967141125998,3.66566952862517,0.000246692325107923,0.0125168024601579
"Wdr45",58.8947538469558,0.893569115263545,0.244022810737302,3.66182617339615,0.000250423761148914,0.0126613900927368
"Mmgt2",37.1003432970536,-1.06905453981701,0.2920462839341,-3.6605654604331,0.000251659247559836,0.0126792110024971
"Serpina3g",29.7831264701484,-3.52979675008551,0.965810042057764,-3.6547525873358,0.000257430110028412,0.0129246117129299
"Afp",4.42075993952832,-4.69129600045569,1.28444084855403,-3.65240330509338,0.000259797435238091,0.0129799654255555
"Stk24",41.2578989726896,-1.16336112183835,0.31856611216272,-3.6518671554246,0.000260340555927293,0.0129799654255555
"Fstl1",121.21995301515,-2.15343559037854,0.589995787577284,-3.64991689045994,0.000262325170730112,0.01303365787721
"Cyth4",22.5680097368435,-1.58856076972198,0.435863770690937,-3.64462677685683,0.000267780113228648,0.0132516096621044
"Smurf1",27.2444762460643,-1.05826216386639,0.290468426656661,-3.64329499094674,0.000269170052703719,0.0132516096621044
"Gm22317",197.229151489486,-3.07019272192302,0.843146864783851,-3.64134986460526,0.000271212270675263,0.0132516096621044
"Gm25679",197.229151489486,-3.07019272192302,0.843146864783851,-3.64134986460526,0.000271212270675263,0.0132516096621044
"Ak1",32.3729580763595,-1.69037793296878,0.464287834947396,-3.64079737984153,0.00027179497586301,0.0132516096621044
"Ctnnb1",463.381511042233,-0.915651721489565,0.251527270955307,-3.64036757530066,0.000272249101631089,0.0132516096621044
"Arhgap40",5.4708258817491,-4.01847721050127,1.10539337348102,-3.63533680127518,0.00027761769756504,0.0134664911726206
"Rab36",6.18004143983054,2.1487712762802,0.591217987900905,3.63448223879203,0.000278539444130394,0.0134664911726206
"Pstpip1",16.8573141114524,-2.54555684888704,0.701586265319071,-3.62828774552672,0.000285307173567621,0.0137474016954948
"Serpinf1",126.558496103277,-3.18967269652873,0.879386595088263,-3.62715637734799,0.000286559757514672,0.0137615771175691
"Ccne2",44.0058047013747,1.91071512216739,0.527471475679284,3.62240464227332,0.000291877071599918,0.0139702095703441
"Cfb",62.6646360647842,-3.32026334638297,0.917986297697373,-3.6168985906558,0.000298154046009201,0.0142232357031433
"Oaf",18.5121517630349,-2.7829072793211,0.770102776472624,-3.61368295809543,0.00030187816207651,0.0143024526794658
"Slc9a4",6.04311763206509,-6.14854143562688,1.70156405536433,-3.61346457469118,0.000302132651307535,0.0143024526794658
"Flt1",30.8196489847471,-2.42643243571451,0.671621121139733,-3.61279947777235,0.000302908948480455,0.0143024526794658
"Ccl27a",33.8802997124259,1.68667603529357,0.466967807006909,3.61197497982686,0.000303873890650771,0.0143024526794658
"Arhgef10l",11.8679345826934,-1.59037777922575,0.440402653881656,-3.61119027146714,0.000304794938360369,0.0143024526794658
"Itgb3",14.2148716970628,-1.92699298704452,0.53395334052273,-3.60891643670218,0.00030747862547703,0.0143522656242953
"Lilrb4a",33.292777734494,-1.58832434797635,0.44014991370629,-3.60859856725141,0.000307855547899085,0.0143522656242953
"Crebrf",16.7256537708949,1.38290851594456,0.383474859296879,3.60625600979472,0.00031064667115359,0.0143675281527791
"BC100530",9.62023770096746,-4.54827290240841,1.26139078543312,-3.60576036778855,0.000311240250219413,0.0143675281527791
"Mmp12",64.547224243799,-2.98222010478262,0.827389083000249,-3.60437449086057,0.000312905612026988,0.0143675281527791
"Arg2",4.38642208821805,-2.4228017410404,0.672205625904289,-3.60425686378496,0.000313047343952679,0.0143675281527791
"Tacc1",42.3284667073768,1.66548776738763,0.462169911122923,3.60362656093522,0.000313807836726288,0.0143675281527791
"Sfrp1",7.09487753955238,-3.24816526904343,0.901438491061744,-3.60331326124939,0.000314186492093645,0.0143675281527791
"Tmem209",57.4317539472079,1.21674212101132,0.338423078768811,3.59532844343197,0.000323982572549556,0.0147684627277431
"Nup93",51.3546269812532,0.967985355923564,0.269481720045804,3.59202604079799,0.000328117052507392,0.0149095973321318
"Elf5",8.59787220649144,-4.41872177747625,1.23114790329998,-3.58910717845702,0.000331812411810231,0.0150299508554672
"Llgl2",29.4958098145278,-2.38480786687719,0.665261173610533,-3.58476935296594,0.000337376223072918,0.0152339156827171
"Cers4",30.165036378506,1.57233158000092,0.439041842013302,3.58127957187571,0.000341915541132691,0.01532034892493
"Nfic",43.0681872180219,1.23672039072529,0.345335096115818,3.58121837205483,0.000341995653968722,0.01532034892493
"Fcgr3",69.7218245672324,-1.8768299506462,0.524131185953791,-3.5808400662724,0.000342491260178461,0.01532034892493
"Tmem237",35.3663463382407,1.44150536723874,0.403209319168851,3.57507949025128,0.000350121502701636,0.0156130268860024
"Avpi1",47.0628509311345,-2.06497913447671,0.578039007418533,-3.57238717106431,0.000353741906245291,0.0157256347733007
"Akr1b8",129.220035901531,-2.14613906830277,0.601282705926788,-3.56926791199626,0.00035798019469382,0.0158649309123721
"Tyrobp",181.93265109316,-1.40596234981285,0.394519302549637,-3.56373526143491,0.000365614707275988,0.0161534202516182
"Acat1",58.950519316132,1.03758714551148,0.291287145810799,3.56207666707485,0.000367932896292001,0.0162059768645915
"Cda",16.6176348412811,-1.70135273361999,0.477925786669406,-3.55986804034255,0.000371041193898067,0.0162929067375607
"Birc3",28.9107339397167,-1.44218056875716,0.405470404134072,-3.55680847246325,0.000375387631604201,0.0163713820269938
"Lsr",66.7072114325426,-2.65822907238799,0.747522852570226,-3.55605057858518,0.00037647163042417,0.0163713820269938
"Paqr5",3.74045915374216,-4.42238303136594,1.2438111041586,-3.55551017078075,0.00037724634996376,0.0163713820269938
"Cmc1",24.9593171290687,-0.974735631903131,0.274155555241767,-3.55541083617128,0.00037738891642419,0.0163713820269938
"Atox1",289.062203220532,-1.21292429676951,0.341270732947422,-3.55414097861236,0.000379215876761809,0.0164010866699482
"Slc26a4",4.28279981171714,-5.65306542656144,1.59127604485716,-3.55253599451305,0.000381536815712025,0.0164519133237507
"Nr1d2",35.811060313681,1.12478392462447,0.317292319238554,3.54494532777774,0.000392694529194478,0.0168383969619383
"Smad5",42.3029388415244,1.32373863383728,0.37352307555163,3.54392732465683,0.00039421389493861,0.0168383969619383
"P2ry6",20.0895727231103,-2.90998111097982,0.821254583041163,-3.5433362212774,0.000395098633285809,0.0168383969619383
"Lyz1",11.3469024924175,-4.78452110914725,1.35038363910908,-3.54308284740762,0.000395478440274509,0.0168383969619383
"Sar1b",50.9294949471453,-0.762729882534488,0.215308757431408,-3.54249354106033,0.000396363129266323,0.0168383969619383
"Rdh10",28.3900437184269,-1.96034677763886,0.553562471954377,-3.54132889593792,0.000398116979427935,0.0168390262194527
"Cfap20",80.8162428685736,0.720075230371839,0.203357810615963,3.54092733488208,0.000398723373118875,0.0168390262194527
"0610007P14Rik",55.8273081138593,-0.886880492374018,0.250551549924092,-3.53971265650805,0.000400562905003021,0.0168671048473266
"Gm2000",1407.21016822724,-0.804953189030362,0.227728128838422,-3.53471129427974,0.000408220913525278,0.017132407411177
"Vat1",64.5194301311908,-1.46932561386249,0.415762998412103,-3.53404612597607,0.000409249651231542,0.017132407411177
"Pja2",43.6701675656819,1.00402721261807,0.284236727697773,3.53236269200805,0.000411864050433096,0.0171550743407358
"2610528J11Rik",9.66411950408854,-3.50308773786991,0.991969910235825,-3.53144556273597,0.000413294922509692,0.0171550743407358
"Ccr1",12.8850592900005,-1.88434556705089,0.533598202729789,-3.53139414152995,0.000413375285318934,0.0171550743407358
"Kcnj16",8.74305236661426,-6.19241135264795,1.75563185865426,-3.5271696182334,0.000420027591417948,0.0173809111964562
"Myo1e",19.861669455478,-1.6529617733911,0.469314600847436,-3.52207617322445,0.000428181092505058,0.0176673916875866
"Tma7",244.702193584562,-0.693896765031045,0.197296090863912,-3.51703250679037,0.000436400333797901,0.0179549352235073
"Cxcl2",12.4116232340652,-2.69733953228414,0.767477138678639,-3.51455358908558,0.000440493785343236,0.0180379225633569
"Rpl23",948.204451728699,-1.34010267561395,0.381375003003923,-3.51387129481101,0.000441626735939062,0.0180379225633569
"Tcirg1",123.7070485644,-1.04265892268391,0.296754947599502,-3.51353509391551,0.00044218599779244,0.0180379225633569
"Atp2b4",10.4408549439644,-2.4278637628807,0.691219211179918,-3.51243675466761,0.000444017668872302,0.0180613306156866
"Psme2",214.071426145952,-1.17830663597639,0.335806979807481,-3.50888071669002,0.000449996675937032,0.0182528312705645
"Wfdc21",3.90311922780169,-2.89068541418634,0.824163373056802,-3.50741795703061,0.000452477855007419,0.0182538058558498
"Nt5c",62.0613869785181,-1.20149451917239,0.342602254374767,-3.50696617967405,0.000453246750765211,0.0182538058558498
"Lilr4b",31.7159683158903,-1.67613239364993,0.47799069908759,-3.50662135654399,0.000453834437672427,0.0182538058558498
"Amy1",12.0789583264113,2.33646639831149,0.666699994463166,3.50452440035317,0.000457423648136861,0.0182816050105938
"Gnai2",209.265241593234,-0.590075935183828,0.168419612537631,-3.50360582293814,0.000459004239529037,0.0182816050105938
"Zfp292",18.4880865303304,1.26142210708041,0.360057685650089,3.50338892170263,0.000459378203382234,0.0182816050105938
"AA986860",20.7613127515526,-3.10772673131417,0.887098254674941,-3.50324974143133,0.000459618316653274,0.0182816050105938
"Vav1",8.91340272470616,-1.99534933115845,0.569905206447202,-3.50119512611139,0.000463176583403009,0.0183722446438779
"Hcar2",8.9542960930565,-3.37440159078609,0.964332645166624,-3.49920912425716,0.000466640437313331,0.0184586502462317
"Cbr2",601.646560502852,-3.71788768281008,1.06302254696372,-3.49746832127821,0.000469696492484964,0.0185284943285484
"Tubgcp2",37.6657182268518,0.936171621902925,0.267943414941926,3.49391539294157,0.000475991842038625,0.0187253886570756
"Sorcs2",16.0832629846742,-1.96503777695582,0.56263243180536,-3.4925782195855,0.00047838146617014,0.0187458304678033
"mt-Rnr1",568.427433312621,-1.02704867154459,0.294100857745208,-3.49216482882334,0.000479122486362825,0.0187458304678033
"Zfp503",7.74274844475299,-2.16024469973644,0.619256344643538,-3.48844984540278,0.000485829956949698,0.0189566096517411
"Lsm12",32.0466462464832,-0.797560920353802,0.228900356814472,-3.48431488466503,0.000493398637170535,0.0191997588919559
"Arhgap9",6.58649947896283,-2.10025059737199,0.603214124937745,-3.48176627592855,0.000498118259180485,0.0193310272528989
"Mt3",104.750054934003,3.31251911017815,0.951784554837964,3.48032450552015,0.000500806798902207,0.0193661188512573
"Cxcl16",77.0727644156034,-1.91554379326593,0.550469485098168,-3.47983647617509,0.000501719911739516,0.0193661188512573
"Tle6",26.5685623367102,1.34354125364347,0.386367035899802,3.47737029509913,0.000506357974698025,0.0194927457337505
"Sugp2",25.708466880675,0.910429868732316,0.261941527978613,3.47569885446591,0.000509524088168627,0.019534399611854
"Bst1",10.2070307844171,-2.8427328603339,0.81796697404006,-3.47536386009966,0.000510160864575893,0.019534399611854
"D10Jhu81e",40.7726968675359,1.04342327819226,0.300303997783454,3.47455673548728,0.000511698141289237,0.0195411532201387
"Rpl35",516.338296043358,-0.925385358274862,0.266429299807229,-3.4732867554147,0.000514125733078776,0.0195817809052471
"Dpf1",4.92750373445366,2.38895416185573,0.688558723695134,3.46949952073145,0.000521428997934736,0.0197702841924413
